Año,Mes cod,Mes,Vía,Frontera,País,Región,Región dos,Regiones OMT,MCEO,Agrupación Residencia,Tipo de Viajero,Viajero,Fecha
2018,1,Ene,Terrestre,16 La Mesilla,Portugal,OTROS EUROPEOS,Europa,EUROPA MERIDIONAL,08 OTROS,Europa,Turista,0.9999999999999992,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,Reino Unido de Gran Bretaña e Irlanda del Norte,EUROPA,Europa,EUROPA DEL NORTE,04 EUROPA,Europa,Turista,107.0,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,República Checa,OTROS EUROPEOS,Europa,EUROPA CENTRAL/ORIENTAL,08 OTROS,Europa,Turista,5.999999999999996,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,República Dominicana,EL CARIBE,América Del Sur y el Caribe,EL CARIBE,08 OTROS,Resto del Mundo,Turista,3.879600000000014,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,República de Corea,ASIA,Asia,ASIA DEL NORDESTE,08 OTROS,Resto del Mundo,Turista,55.6076000000002,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,Sudáfrica,OTROS PAISES DEL MUNDO,Otros Paises Del Mundo,ÁFRICA AUSTRAL,08 OTROS,Resto del Mundo,Turista,1.293200000000005,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,Suecia,EUROPA,Europa,EUROPA DEL NORTE,08 OTROS,Europa,Turista,6.999999999999995,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,Suiza,EUROPA,Europa,EUROPA OCCIDENTAL,08 OTROS,Europa,Turista,28.99999999999999,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,Tailandia,OTROS ASIA,Asia,ASIA DEL SUDESTE,08 OTROS,Resto del Mundo,Turista,1.293200000000005,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,Turquía,OTROS EUROPEOS,Europa,EUROPA MEDITERRÁNEA ORIENTAL,08 OTROS,Europa,Turista,16.99999999999999,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,Ucrania,OTROS EUROPEOS,Europa,EUROPA CENTRAL/ORIENTAL,08 OTROS,Europa,Turista,2.999999999999998,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,Uruguay,OTROS SUDAMERICANOS,América Del Sur y el Caribe,AMÉRICA DEL SUR,08 OTROS,Suramérica,Turista,4.99999999999999,2018-01-01
2018,1,Ene,Terrestre,16 La Mesilla,Venezuela (República Bolivariana de),AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,08 OTROS,Suramérica,Turista,1.999999999999996,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Alemania,EUROPA,Europa,EUROPA OCCIDENTAL,04 EUROPA,Europa,Turista,37.00000000000026,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Argentina,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,03 SUDAMÉRICA,Suramérica,Turista,7.999999999999993,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Australia,OCEANÍA,Oceanía,AUSTRALASIA,06 RESTO DEL MUNDO,Resto del Mundo,Turista,6.000000000000006,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Belice,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Belice,Excursionista,2.0,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Brasil,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,03 SUDAMÉRICA,Suramérica,Viajero,7.999999999999993,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Bélgica,EUROPA,Europa,EUROPA OCCIDENTAL,08 OTROS,Europa,Viajero,5.000000000000035,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Canadá,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Canadá,Excursionista,0.03403141361256545,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Canadá,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Canadá,Turista,10.7879581151832,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Canadá,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Canadá,Viajero,2.178010471204189,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Chile,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,08 OTROS,Suramérica,Turista,1.999999999999998,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Colombia,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,03 SUDAMÉRICA,Suramérica,Turista,8.999999999999993,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Costa Rica,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Resto de Centro América,Turista,0.9999999999999998,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Croacia,OTROS EUROPEOS,Europa,EUROPA MERIDIONAL,08 OTROS,Europa,Turista,1.000000000000007,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Dinamarca,EUROPA,Europa,EUROPA DEL NORTE,08 OTROS,Europa,Viajero,13.00000000000009,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,El Salvador,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,El Salvador,Excursionista,0.7462686567164178,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,El Salvador,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,El Salvador,Turista,2.388059701492537,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,El Salvador,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,El Salvador,Viajero,1.865671641791045,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Eslovenia,OTROS EUROPEOS,Europa,EUROPA MERIDIONAL,08 OTROS,Europa,Turista,1.000000000000007,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,España,EUROPA,Europa,EUROPA MERIDIONAL,04 EUROPA,Europa,Turista,11.00000000000008,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Estados Unidos de América,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Estados Unidos de América,Excursionista,0.162303664921466,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Estados Unidos de América,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Estados Unidos de América,Turista,51.45026178010492,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Estados Unidos de América,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Estados Unidos de América,Viajero,10.38743455497383,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Federación de Rusia,EUROPA,Europa,EUROPA CENTRAL/ORIENTAL,05 BRICS,Europa,Turista,4.000000000000028,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Francia,EUROPA,Europa,EUROPA OCCIDENTAL,04 EUROPA,Europa,Turista,56.00000000000039,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Guadalupe,OTROS CARIBEÑOS,América Del Sur y el Caribe,EL CARIBE,08 OTROS,Resto del Mundo,Turista,1.000000000000001,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Excursionista,14.86868686868687,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Turista,90.37373737373733,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Viajero,55.75757575757569,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Honduras,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Honduras,Viajero,81.0,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,India,OTROS ASIA,Asia,ASIA MERIDIONAL,08 OTROS,Resto del Mundo,Turista,4.000000000000004,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Irlanda,OTROS EUROPEOS,Europa,EUROPA DEL NORTE,08 OTROS,Europa,Turista,1.000000000000007,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Israel,ORIENTE MEDIO,Oriente Medio,EUROPA MEDITERRÁNEA ORIENTAL,06 RESTO DEL MUNDO,Resto del Mundo,Turista,4.000000000000004,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Italia,EUROPA,Europa,EUROPA MERIDIONAL,04 EUROPA,Europa,Turista,16.00000000000011,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Japón,ASIA,Asia,ASIA DEL NORDESTE,06 RESTO DEL MUNDO,Resto del Mundo,Turista,3.000000000000004,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Montenegro,OTROS EUROPEOS,Europa,EUROPA MERIDIONAL,08 OTROS,Europa,Turista,4.000000000000028,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,México,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,México,Excursionista,2.606999426276535,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,México,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,México,Turista,47.57773952954686,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,México,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,México,Viajero,91.81526104417703,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Nicaragua,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Resto de Centro América,Viajero,4.0,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,OTROS PAISES DEL MUNDO,OTROS PAISES DEL MUNDO,Otros Paises Del Mundo,OTROS EUROPA,08 OTROS,Resto del Mundo,Turista,1.000000000000001,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Panamá,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Resto de Centro América,Turista,3.0,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Países Bajos,EUROPA,Europa,EUROPA OCCIDENTAL,04 EUROPA,Europa,Turista,18.00000000000012,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Perú,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,08 OTROS,Suramérica,Turista,3.999999999999996,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Reino Unido de Gran Bretaña e Irlanda del Norte,EUROPA,Europa,EUROPA DEL NORTE,04 EUROPA,Europa,Turista,14.0000000000001,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,República Dominicana,EL CARIBE,América Del Sur y el Caribe,EL CARIBE,08 OTROS,Resto del Mundo,Turista,1.000000000000001,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,República Popular Democrática de Corea,ASIA,Asia,ASIA DEL NORDESTE,08 OTROS,Resto del Mundo,Turista,2.000000000000002,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,República de Corea,ASIA,Asia,ASIA DEL NORDESTE,08 OTROS,Resto del Mundo,Turista,2.000000000000002,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Serbia,OTROS EUROPEOS,Europa,EUROPA MERIDIONAL,08 OTROS,Europa,Turista,19.00000000000013,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Sudáfrica,OTROS PAISES DEL MUNDO,Otros Paises Del Mundo,ÁFRICA AUSTRAL,08 OTROS,Resto del Mundo,Viajero,1.000000000000001,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Suecia,EUROPA,Europa,EUROPA DEL NORTE,08 OTROS,Europa,Turista,1.000000000000007,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Suiza,EUROPA,Europa,EUROPA OCCIDENTAL,08 OTROS,Europa,Turista,7.000000000000049,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Taiwan,ASIA,Asia,ASIA DEL NORDESTE,08 OTROS,Resto del Mundo,Turista,2.000000000000002,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Ucrania,OTROS EUROPEOS,Europa,EUROPA CENTRAL/ORIENTAL,08 OTROS,Europa,Turista,9.00000000000006,2018-01-01
2018,1,Ene,Terrestre,17 El Naranjo,Venezuela (República Bolivariana de),AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,08 OTROS,Suramérica,Turista,2.999999999999997,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Alemania,EUROPA,Europa,EUROPA OCCIDENTAL,04 EUROPA,Europa,Viajero,5.999999999999956,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Argentina,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,03 SUDAMÉRICA,Suramérica,Turista,4.999999999999992,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Australia,OCEANÍA,Oceanía,AUSTRALASIA,06 RESTO DEL MUNDO,Resto del Mundo,Turista,22.0000000000001,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Austria,EUROPA,Europa,EUROPA OCCIDENTAL,08 OTROS,Europa,Turista,2.999999999999977,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Belice,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Belice,Viajero,1.0,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Brasil,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,03 SUDAMÉRICA,Suramérica,Turista,1.999999999999997,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Bélgica,EUROPA,Europa,EUROPA OCCIDENTAL,08 OTROS,Europa,Turista,2.999999999999977,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Canadá,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Canadá,Excursionista,0.02617801047120419,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Canadá,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Canadá,Turista,8.29842931937172,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Canadá,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Canadá,Viajero,1.675392670157067,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Chile,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,08 OTROS,Suramérica,Viajero,1.999999999999997,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Croacia,OTROS EUROPEOS,Europa,EUROPA MERIDIONAL,08 OTROS,Europa,Viajero,1.999999999999985,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Dinamarca,EUROPA,Europa,EUROPA DEL NORTE,08 OTROS,Europa,Turista,3.99999999999997,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,El Salvador,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,El Salvador,Turista,2.0,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,España,EUROPA,Europa,EUROPA MERIDIONAL,04 EUROPA,Europa,Turista,1.999999999999985,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Estados Unidos de América,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Estados Unidos de América,Excursionista,0.1361256544502618,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Estados Unidos de América,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Estados Unidos de América,Turista,43.15183246073279,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Estados Unidos de América,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Estados Unidos de América,Viajero,8.712041884816752,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Federación de Rusia,EUROPA,Europa,EUROPA CENTRAL/ORIENTAL,05 BRICS,Europa,Viajero,2.999999999999977,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Finlandia,OTROS EUROPEOS,Europa,EUROPA DEL NORTE,08 OTROS,Europa,Turista,0.9999999999999925,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Francia,EUROPA,Europa,EUROPA OCCIDENTAL,04 EUROPA,Europa,Turista,22.99999999999983,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Excursionista,1.0,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Turista,3.0,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Viajero,2.0,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Honduras,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Honduras,Viajero,2.0,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Irlanda,OTROS EUROPEOS,Europa,EUROPA DEL NORTE,08 OTROS,Europa,Turista,1.999999999999985,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Israel,ORIENTE MEDIO,Oriente Medio,EUROPA MEDITERRÁNEA ORIENTAL,06 RESTO DEL MUNDO,Resto del Mundo,Turista,22.0,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Italia,EUROPA,Europa,EUROPA MERIDIONAL,04 EUROPA,Europa,Turista,14.99999999999989,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Japón,ASIA,Asia,ASIA DEL NORDESTE,06 RESTO DEL MUNDO,Resto del Mundo,Viajero,1.0,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,México,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,México,Excursionista,0.5324153757888699,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,México,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,México,Turista,9.71658060814686,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,México,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,México,Viajero,18.75100401606417,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Nueva Zelanda,OCEANÍA,Oceanía,AUSTRALASIA,08 OTROS,Resto del Mundo,Turista,3.000000000000013,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,OTROS PAISES DEL MUNDO,OTROS PAISES DEL MUNDO,Otros Paises Del Mundo,OTROS EUROPA,08 OTROS,Resto del Mundo,Turista,1.000000000000004,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Países Bajos,EUROPA,Europa,EUROPA OCCIDENTAL,04 EUROPA,Europa,Turista,3.99999999999997,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Perú,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,08 OTROS,Suramérica,Turista,3.999999999999993,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Polonia,OTROS EUROPEOS,Europa,EUROPA CENTRAL/ORIENTAL,08 OTROS,Europa,Turista,0.9999999999999925,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Reino Unido de Gran Bretaña e Irlanda del Norte,EUROPA,Europa,EUROPA DEL NORTE,04 EUROPA,Europa,Turista,28.99999999999979,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,República Checa,OTROS EUROPEOS,Europa,EUROPA CENTRAL/ORIENTAL,08 OTROS,Europa,Turista,3.99999999999997,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Suecia,EUROPA,Europa,EUROPA DEL NORTE,08 OTROS,Europa,Turista,2.999999999999977,2018-01-01
2018,1,Ene,Terrestre,18 Bethel,Swazilandia,OTROS PAISES DEL MUNDO,Otros Paises Del Mundo,ÁFRICA AUSTRAL,08 OTROS,Resto del Mundo,Turista,11.0,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Canadá,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Canadá,Turista,0.9999999999999934,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Colombia,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,03 SUDAMÉRICA,Suramérica,Turista,1.0,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Estados Unidos de América,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Estados Unidos de América,Excursionista,0.01832460732984293,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Estados Unidos de América,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Estados Unidos de América,Turista,5.808900523560237,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Estados Unidos de América,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Estados Unidos de América,Viajero,1.172774869109948,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Francia,EUROPA,Europa,EUROPA OCCIDENTAL,04 EUROPA,Europa,Turista,1.00000000000001,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Excursionista,15.33044733044733,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Turista,93.18037518037525,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Guatemala,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Guatemala,Viajero,57.48917748917767,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Guayana francés,OTROS SUDAMERICANOS,América Del Sur y el Caribe,AMÉRICA DEL SUR,08 OTROS,Suramérica,Viajero,0.9999999999999979,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Micronesia (Estados Federados de),OTROS OCEANÍA,Oceanía,MICRONESIA,08 OTROS,Resto del Mundo,Turista,1.000000000000004,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,México,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,México,Excursionista,21.18646012621916,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,México,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,México,Turista,386.6528973034994,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,México,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,México,Viajero,746.1606425702835,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Panamá,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Resto de Centro América,Turista,0.9999999999999998,2018-01-01
2018,1,Ene,Terrestre,19 Gracias a Dios,Polonia,OTROS EUROPEOS,Europa,EUROPA CENTRAL/ORIENTAL,08 OTROS,Europa,Turista,1.00000000000001,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Alemania,EUROPA,Europa,EUROPA OCCIDENTAL,04 EUROPA,Europa,Turista,455.4289999999999,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Argentina,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,03 SUDAMÉRICA,Suramérica,Turista,107.6559,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Australia,OCEANÍA,Oceanía,AUSTRALASIA,06 RESTO DEL MUNDO,Resto del Mundo,Turista,611.9464,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Austria,EUROPA,Europa,EUROPA OCCIDENTAL,08 OTROS,Europa,Turista,28.0264,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Belice,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Belice,Excursionista,2402.77112839931,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Belice,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Belice,Turista,136.9226194492255,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Belice,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Belice,Viajero,26.50115215146299,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Brasil,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,03 SUDAMÉRICA,Suramérica,Turista,78.2952,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Bulgaria,OTROS EUROPEOS,Europa,EUROPA CENTRAL/ORIENTAL,08 OTROS,Europa,Turista,45.5429,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Bélgica,EUROPA,Europa,EUROPA OCCIDENTAL,08 OTROS,Europa,Turista,84.07920000000001,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Canadá,AMÉRICA DEL NORTE,América Del Norte,AMÉRICA DEL NORTE,02 NORTEAMÉRICA,Canadá,Turista,749.9975000000001,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Chile,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,08 OTROS,Suramérica,Turista,101.1313,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,China,ASIA,Asia,ASIA DEL NORDESTE,05 BRICS,Resto del Mundo,Turista,5.275400000000001,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Colombia,AMÉRICA DEL SUR,América Del Sur y el Caribe,AMÉRICA DEL SUR,03 SUDAMÉRICA,Suramérica,Turista,114.1805,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Costa Rica,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Resto de Centro América,Excursionista,30.82424999999999,2018-01-01
2018,1,Ene,Terrestre,20 Melchor de Mencos,Costa Rica,AMÉRICA DEL CENTRO,América Del Centro,AMÉRICA CENTRAL,01 CENTROAMÉRICA,Resto de Centro América,Viajero,30.82424999999999,2018-01-01
